name,id,comment,time,positive_prob,sentiment,pre_sentiment
十殿忄,626777879,牛逼,2019-12-18 07:53:33,0.462885,1,1.0
卿颜不负初时梦,115581014,2019年末，我依然过得还不好,2019-12-18 07:50:42,0.278772,0,0.0
要做个好梦啊,306947759,爱你,2019-12-18 07:50:12,0.710728,2,2.0
画你的模样1811,1659766641,轩轩,2019-12-18 07:50:08,0.538239,1,1.0
大地乐章东,313977508,你敢不敢，睁开眼看我一眼,2019-12-18 07:48:30,0.364699,0,0.0
夜华海棠,397760302,好听。反复听中。,2019-12-18 07:46:09,0.651754,2,2.0
I阳止十三,281109733,祝你平安喜乐,2019-12-18 07:44:41,0.642903,2,1.0
音转脚抖,367809771,麻雀虽弱，亦有天地,2019-12-18 07:41:34,0.371213,0,2.0
如花挥千刀,1639775184,我怎么可能有时间难过呢,2019-12-18 07:41:11,0.528266,1,0.0
King黑猫,349514586,一日为了三餐，东奔西走,2019-12-18 07:41:10,0.500574,1,0.0
JMNKNHKH,645287006,飞回来了 ,2019-12-18 07:41:04,0.512015,1,1.0
夏天1248,330061587,陈胜吴广说 “燕雀焉知鸿鹄之志”！李荣浩却说麻雀也有明天！小人物也该有自己的奋斗，去争取自己的未来！,2019-12-18 07:40:55,0.170597,0,2.0
差不多先生ya-,443813172,每首我推荐的歌，你都说好听，可能我们的品味如此的一致？,2019-12-18 07:36:22,0.569098,2,2.0
我什么名字呀,580410074,加油,2019-12-18 07:34:49,0.576334,2,2.0
M妄心,278643358,我已经睁到最大了！能不能看到我李哥！！！！！,2019-12-18 07:34:01,0.306219,0,0.0
吴鸿嘉哥哥,1451908476,生日快乐！,2019-12-18 07:33:06,0.617272,2,2.0
枫音sama,132975363,冲,2019-12-18 07:32:58,0.488075,1,1.0
共你何方,386001426,生日快乐！,2019-12-18 07:32:46,0.617272,2,2.0
yeoaaa,411955263,麻雀也会逆风飞翔 爱心 ,2019-12-18 07:31:58,0.72789,2,2.0
M妄心,278643358,六六六,2019-12-18 07:30:48,1,1,1.0
你怎么会想要抓住风,91377613,生日快乐啊,2019-12-18 07:30:10,0.611588,2,2.0
将心事轻藏1907,1762946133,浩哥这个好听,2019-12-18 07:27:19,0.568252,2,2.0
iaalls,1519974456,今天是我生日，祝我开心快乐,2019-12-18 07:26:50,0.718699,2,2.0
新月嗯哼,263529307,自从进了网易云，做了个决定。以后每听一首歌，都刷条评论。如果你认识湖北刘兴月，麻烦帮我告诉她，有个叫刘佳灵的男人爱她，如果评论被淹没了，就当我是个傻瓜,2019-12-18 07:26:05,0.734088,2,2.0
ratsynit,1792919779,北京雪后的第三日 那天你给雪景的小视频点赞 默默无闻 就这样再一次擦肩 这一年 无法忘怀 不想一笔勾销 诸事那又如何,2019-12-18 07:23:44,0.676401,2,0.0
灰蓝0,129840803,起锅烧油大队集合,2019-12-18 07:19:50,0.456062,1,1.0
嚄礏,452862139,好好活着，保持对生命的热爱与勇敢啊,2019-12-18 07:19:48,0.807238,2,2.0
嚄礏,452862139,加油 ,2019-12-18 07:18:25,0.576334,2,2.0
-52赫兹的蓝鲸-,1744873961,麻雀虽小，却也五脏俱全,2019-12-18 07:17:42,0.79024,2,2.0
睿智的小苹果,1778550878,我飞翔在乌云之中，你却无动于衷,2019-12-18 07:15:22,0.448789,0,0.0
等火车下,80455642,听到前奏就觉得是一首特别有力量的歌，果然,2019-12-18 07:15:18,0.664877,2,2.0
半世迷离180619,1493654820,好听,2019-12-18 07:11:14,0.595459,2,2.0
A朱宝龙,1532103032,每天听哥哥的声音，感觉自己充满了动力！,2019-12-18 07:10:52,0.843055,2,2.0
超幽默1805,252297508,你翻的到我嘛？浩儿,2019-12-18 07:08:27,0.3875,0,2.0
超幽默1805,252297508,麻雀炸炸，应该也挺香了吧,2019-12-18 07:07:15,0.580665,2,2.0
Moon在梦里,249606523,听出了一股早年港风歌曲的感觉，蛮好,2019-12-18 07:06:27,0.565174,2,2.0
萌D奇-路飞,250824751,活跃的像个假号 多多捂脸 ,2019-12-18 07:04:28,0.325688,0,0.0
苦逼兮兮的高中生,1593197975,我今天听了你喜欢的歌，希望你在那边好好的。,2019-12-18 07:02:59,0.582469,2,2.0
嘎面累哒滴剋的,1473587478,为你付出那么多 你却不曾回头看我一眼..,2019-12-18 07:02:06,0.461954,1,1.0
霖LYNN陨,426318361,大爱李荣浩，这首歌给了高三的我很大动力。,2019-12-18 07:02:01,0.987267,2,2.0
一起走啊,39293541,妈耶，爱了爱了。,2019-12-18 06:59:10,0.534032,1,1.0
大宝peppermint,1668458279,加油,2019-12-18 06:58:34,0.576334,2,2.0
Whiteshows,285149358,支持五中校友,2019-12-18 06:54:12,0.820214,2,2.0
嗯嗯170322,442590422,一定要考研成功,2019-12-18 06:52:49,0.756365,2,2.0
喵你在哪,1291271072,重要的模考马上就来临，真的很害怕，恐惧，越恐惧越不想读书，想回家，很想回家,2019-12-18 06:51:57,0.756578,2,2.0
雉桃,545899498,再见,2019-12-18 06:51:56,0.474629,1,1.0
hjj帅哥,328488657, 多多大笑 多多大笑 多多大笑 ,2019-12-18 06:50:02,0.801426,2,2.0
讲真的勒唷,1516425661,我也是小眼睛，嘿嘿,2019-12-18 06:46:14,0.84761,2,2.0
PEACH_AYIN,1481218355,好好听！！李荣浩加油！！ ,2019-12-18 06:43:31,0.56104,2,2.0
田丹阳,271018350,这个世界上还有很多人为了维持生计 不分昼夜奔波,2019-12-18 06:42:49,0.695508,2,2.0
我是雷磊啊丶,350788671,好听,2019-12-18 06:42:06,0.595459,2,2.0
-取什么昵称好呢-_-,1605500954,这么快就10万加,2019-12-18 06:37:39,0.546718,1,1.0
讲真的勒唷,1516425661,浩哥唱的就是舒服,2019-12-18 06:37:17,0.796918,2,2.0
田丹阳,271018350, 爱心 ,2019-12-18 06:34:41,0.557017,2,2.0
阿Vin,15020009,难道不是 乘风破浪 嘛 多多比耶 ,2019-12-18 06:31:28,0.176579,0,0.0
贺-小宝,5585457,真好听,2019-12-18 06:23:46,0.561821,2,2.0
JYFait,1440789842,好听,2019-12-18 06:19:37,0.595459,2,2.0
亣箑,494825315,满篇都是我本微末凡尘，却也心向天空的意气,2019-12-18 06:17:09,0.655863,2,2.0
April安1806,1486544004,走上社会后感觉每年都好像有一首歌代表那一年的心情，那一年的状态，今年很像麻雀虽小，却五脏俱全。,2019-12-18 06:05:59,0.859511,2,2.0
平平凡凡就好1707,549425652,第一次听这首歌。听完后我落泪了。,2019-12-18 05:43:37,0.525796,1,1.0
听风gi,1416442791,加油！,2019-12-18 05:34:41,0.633244,2,2.0
98楼小姐,1723705443,风很清澈 从头到尾都是快乐李荣浩唱的麻雀 温暖到难受说飞太快会落单太快又会受伤天气晴就会暗已经养成了习惯 ,2019-12-18 05:18:11,0.798231,2,2.0
METOSTUDIO,311371119,飞向那雪山之巅，飞向那向往自由的生活,2019-12-18 05:14:40,0.78014,2,2.0
嘚瑟呗,313404065,安徽小骄傲 多多大笑 ,2019-12-18 05:09:56,0.715341,2,2.0
花开已富贵,541908977,正在播放 你是秀儿 3 47 ,2019-12-18 04:26:22,0.489317,1,0.0
花开已富贵,541908977,浩哥这首歌竟然是还有两个人参与了？？我还以为还要吉他 李荣浩贝斯 李荣浩母带后期处理 李荣浩 省略一百个浩哥自己折腾的职位。浩哥再努努力就可以让我们这些后期和歌手还有录音棚失业了！加油！ 多多捂脸 ,2019-12-18 04:24:49,0.446251,0,2.0
妥了妥妥,498555841,很好,2019-12-18 04:23:06,0.947595,2,2.0
yongyong26,2041559351,哥，后面的新歌呢？麻雀我都背出来了。 多多比耶 ,2019-12-18 04:01:27,0.677509,2,2.0
亻5在远方,544990277,一日为了三餐，不至于寒酸,2019-12-18 03:52:07,0.347974,0,0.0
沉默_孤芳自赏,2050939892,即使我知道你有对象。怪就怪我太爱你,2019-12-18 03:33:43,0.274799,0,0.0
因为粉丝太少而注销了,1788168473,我要回家过年了,2019-12-18 03:33:14,0.510196,1,1.0
青衫故人czq,267579123,超喜欢,2019-12-18 03:32:48,0.930363,2,2.0
Theroadtomediocrelif,485604367,其他搞音乐的别想从我这赚走一分钱，我李某人表示什么都自己来,2019-12-18 03:22:44,0.373424,0,0.0
175cm60g18cm,1950805489,正在分享播放 麻雀 0 00 ,2019-12-18 03:14:38,0.662037,2,2.0
小熊inw,624243788,晚安,2019-12-18 03:14:33,0.546278,1,1.0
爸爸不要你了-_-,1322046787,好听，第一次听，不知道为啥很想哭很想哭，不知道戳到心中哪个地方，是因为年纪越来越大还是夜晚都比较感性 ,2019-12-18 03:13:29,0.531825,1,2.0
人来人往小申申,564388758,我看到你眼睛了,2019-12-18 03:01:14,0.341026,0,0.0
云淡风轻近午后,424022597,加油呀 在妈妈病床前的我不知所措,2019-12-18 03:01:01,0.6076,2,2.0
智者无爱河____,516425573,晚安 ,2019-12-18 02:58:53,0.546278,1,1.0
萨勒尔,585963131,差点以为今年不会等到新专辑了 感谢老师抽出空来给我们鲸鱼们的小福利 爱心 爱心 爱心 爱心 ,2019-12-18 02:34:23,0.72006,2,2.0
98楼小姐,1723705443,很喜欢这首歌，听着我对人生有了很大的感悟，努力向前，别后悔，别退缩！ ,2019-12-18 02:20:12,0.976287,2,2.0
是卷毛本人,344423590,贴地飞行的麻雀比雄鹰更加敏捷,2019-12-18 02:19:39,0.581062,2,2.0
幺零幺肆无忌惮,1328720388,好听,2019-12-18 02:19:36,0.595459,2,2.0
若非你我情到至深至高至远,499962132,不怎么听流行，但第一次听这首歌觉得还不错啊,2019-12-18 02:17:15,0.525986,1,2.0
Woez,398625681,李优秀！不亏是我爱了12年女人的老公！,2019-12-18 02:13:33,0.858203,2,2.0
这里关于我吖,1603302411,李荣浩 我也太喜欢你了吧！！！我爱了,2019-12-18 02:11:54,0.329153,0,1.0
快乐会分裂,368878023, 太好听了吧,2019-12-18 02:11:37,0.436457,0,0.0
快乐会分裂,368878023,太好听了吧,2019-12-18 02:10:47,0.436457,0,0.0
阿静今天吃啥了,1407473486,真的好难啊,2019-12-18 02:04:20,0.539163,1,1.0
_Amnesty,1535560095,我们不是桀骜的大鹰，而是五脏俱全的麻雀，辗转多年，只求在平凡的世界里不平庸。,2019-12-18 02:03:26,0.24446,0,0.0
_Amnesty,1535560095,我们不是桀骜的大鹰，可我么是五脏俱全的麻雀，辗转多年，只求在平凡的世界里不平庸。,2019-12-18 02:03:16,0.120034,0,0.0
一介__俗人,1398485749,谢谢。加油,2019-12-18 02:02:17,0.828379,2,2.0
一介__俗人,1398485749,冲鸭 ,2019-12-18 02:01:31,0.509665,1,1.0
_Amnesty,1535560095,感谢故事感谢相遇,2019-12-18 02:01:04,0.976111,2,2.0
鬼小哦,419039764,就我一个人听麻雀脑子却想起来了电影 中国机长 了吗？,2019-12-18 01:59:54,0.256986,0,0.0
Ferber33333,1708294840,加油啊！,2019-12-18 01:59:15,0.645253,2,2.0
我又扑空啦,255226010,考研的兄弟姐妹萌！冲呀,2019-12-18 01:58:54,0.623964,2,2.0
我又扑空啦,255226010,还有三天冲冲冲,2019-12-18 01:58:25,0.560297,2,2.0
一介__俗人,1398485749,即将到来的考研，多少次感觉自己很挫败。但是最后几天了还要坚持下去呀。不管结果如何，你在一直努力，已经很棒了。给自己鼓个劲。加油 ,2019-12-18 01:57:53,0.946215,2,2.0
星点火,427179987,麻雀虽小却五脏俱全，身体虽小，为了所爱之人也愿意折下翅膀为她遮风挡雨取暖，天虽然大，也仍能飞到蓝天，跨越山海。,2019-12-18 01:57:08,0.980934,2,2.0
zczcxn,1773866838,这首歌真的深入人心,2019-12-18 01:52:43,0.474775,1,1.0
花开的不是春天,1739346817,麻雀也有蓝天，我们也会有快乐的吧,2019-12-18 01:52:28,0.802369,2,2.0
跟个der一样,253812975,李荣浩的歌越听越好听,2019-12-18 01:46:54,0.55754,2,2.0
哀羽澈,79780865,太难过了吧，打了一大段字，结果发出去没了 没了？！,2019-12-18 01:44:21,0.0131146,0,0.0
阿羡_______,1379321537,冒个泡,2019-12-18 01:39:43,0.523606,1,1.0
hammerful,440987378,好想睡觉 但是看不完了 ,2019-12-18 01:38:44,0.800883,2,2.0
来自地狱的欢乐世界,1440804650,最近脑海中一直出现你,2019-12-18 01:37:11,0.658044,2,2.0
落yj,1912042393,单曲循环中,2019-12-18 01:33:15,0.537608,1,1.0
一生何其有幸xsq,1539281209,希望麻雀的那个明天会很早到来,2019-12-18 01:30:31,0.656556,2,2.0
嗯吧Q,1392351329,生日快乐 加油,2019-12-18 01:29:43,0.601841,2,2.0
樹莓的蛋奶酥,504684958,都明白回不来 可是再去遇见一个人 了解他 相互磨合 实在是太麻烦了 所以一直在眷恋 眷恋着过去,2019-12-18 01:29:01,0.569827,2,0.0
BJstrv,475025681,太好听了，岁月的感觉,2019-12-18 01:28:30,0.695322,2,2.0
iridescentxcl,381830405,真的从李荣浩这赚不到一分钱啊 ,2019-12-18 01:27:29,0.283818,0,0.0
樹莓的蛋奶酥,504684958,我放在心尖尖上的男孩 在她眼里如同杂草,2019-12-18 01:27:11,0.467873,1,2.0
一花何止一世界,506404077,夜深了，妖魔鬼怪该现形了,2019-12-18 01:26:29,0.416905,0,0.0
嗯吧Q,1392351329,加油啊,2019-12-18 01:25:53,0.61522,2,2.0
杜ULoveMe_w,477259146,liaosao互看。,2019-12-18 01:20:37,0.554794,2,1.0
窝豁嘞,1692805672,这个解释太棒了！,2019-12-18 01:20:00,0.722836,2,1.0
落入凡尘的温公子,1833076706,作曲 李荣浩作词 李荣浩吉他 李荣浩贝斯 李荣浩和音编写 李荣浩和音 李荣浩录音师 李荣浩混音师 李荣浩全能李荣浩啊 ,2019-12-18 01:19:44,0.676767,2,2.0
清欢决_,468155331,兄弟，不要卑微，哪怕得不到,2019-12-18 01:18:48,0.23754,0,0.0
似水流年金恩,615814830,加油啊，我刚躺下,2019-12-18 01:18:21,0.571899,2,2.0
糖醋味de小萝卜,407994252,明天还在等我,2019-12-18 01:16:31,0.632461,2,2.0
化身孤岛的鲸98,105025437,我心爱的女孩，在他面前却那么卑微,2019-12-18 01:16:10,0.546858,1,2.0
GUANGTING言,1833040633,这歌听着特像看一部电影，完了还一定会有续集得那种！续集也一定是那种励志片。,2019-12-18 01:16:10,0.847103,2,2.0
A-GOKENG国景山东片区经理,1950430496,感谢浩浩之前百忙之中的敷衍单曲 贝贝 ，初听不识曲中意再听已是下一曲 多多捂脸 ,2019-12-18 01:15:36,0.912603,2,2.0
江流儿的鱼,443856132,需要努力，需要加油，需要付出,2019-12-18 01:14:16,0.636982,2,2.0
雨是年少的欢喜,1695214422,我为什么哭 睡不好觉真的会死人的。,2019-12-18 01:13:03,0.171149,0,0.0
苏大哟,489347731,太厉害了,2019-12-18 01:12:40,0.379188,0,0.0
忘川顾林,1769390368,对自己好点,2019-12-18 01:12:00,0.570728,2,2.0
Lelewwwq,1362881782,浩哥也是性情中人啊！,2019-12-18 01:09:48,0.608289,2,2.0
小丑1019,277068342,从模特开始就默默关注，声色独特，没有故意卖弄的烟嗓，实在又有温度 人间烟火处处都是生活，他的歌会让我停下步伐，放空停顿思考，再出发，加油，好好走下去,2019-12-18 01:09:28,0.914513,2,2.0
i渣渣,45229094,好的,2019-12-18 01:08:08,0.79509,2,2.0
居居的正宫,330607967, hi 我是一朵云 我想飘到你心里 ,2019-12-18 01:06:00,0.424508,0,2.0
贰冬_,420217955,差不多 流泪 今天晚上特别想睡觉又有特别多作业，我怀疑我上了个假大学 流泪 流泪 我扛不住了，作业太多了,2019-12-18 01:05:07,0.178837,0,0.0
-Koo-To-,1783143013,总是爱着彬彬有礼的样子又让我的眼角舒展不开了来？,2019-12-18 01:04:25,0.373496,0,2.0
心口位置,1402137052,我替你留守人间。,2019-12-18 01:04:21,0.560777,2,1.0
木木伶zy,472279220,我到处寻找，你还是不在。,2019-12-18 01:03:46,0.249708,0,0.0
枕边人南疆2019,537047957,“我想和你去看那山川，那大海，那在遥远地球的另一端才会出现的北极光，和你亲吻拥抱，牵手散步，在黄昏日落和太阳初升的时分，不要太晚，就在明天。” 张小姐,2019-12-18 01:03:36,0.726103,2,2.0
比卡丘逼卡卡,260367619,0 50走在无人的小街听着你的歌，想着我的未来，抬头看着天，路灯怎么变得星斑，原来眼里有泪,2019-12-18 01:02:24,0.190378,0,0.0
树和恋,394000969,会有更好的，每天都要快乐噢！,2019-12-18 01:01:51,0.923135,2,2.0
树和恋,394000969,失眠好烦,2019-12-18 01:01:16,0.556062,2,0.0
浩哥爱琳妹,1968334418,麻雀真的是太好听了，百听不厌，不知道浩哥的第二首歌什么时候能听到。,2019-12-18 01:00:45,0.529125,1,0.0
树和恋,394000969,你！一定！会好好活着！一定！希望你明天，后天，大后天，循环快乐 ,2019-12-18 01:00:43,0.796319,2,2.0
不开心就睡一觉让它过去吧,1987981215,我真的很很很很很喜欢你。你知道吗。我第一次知道 过了某一个坎儿 “你就会发现 再想遇到一个喜欢得不行了的人实在很难了”这句话真的很真实。我神经质我失眠我失落我常常想起你我劝诫自己努力，不管如何要向阳奔跑，依然夜里会失眠想念你想念的发疯。这歌真好听。我竟又不由自主地想起你。,2019-12-18 00:59:21,0.983273,2,2.0
生而为人我很抱歉嗯,568130971,太难了，这个点，我还没有写完作业,2019-12-18 00:59:16,0.108254,0,0.0
王畏庸,1306059045,但愿，我心里的无助，你真的能看到，能感受到，陪我度过，而不是一味地强加负担。,2019-12-18 00:57:35,0.725932,2,0.0
此人少年曾白衣,1729903344,纯粹个人观点，你觉得这是喷，那就当做喷吧！,2019-12-18 00:57:29,0.122314,0,0.0
求求你要努力活着,2073986267,胃癌已经二十七天了 我很好 我没事 我很ok 求求你 拜托了 好好活着 求求你一定要好好活着 一定要加油！你一定要争取你的快乐 求求你了,2019-12-18 00:57:24,0.917698,2,2.0
胖胖莹呀,254375574,别人都祝你历尽山河 仍觉人间值得 而我只希望你快乐,2019-12-18 00:57:02,0.826524,2,2.0
XXHFD,1663035773, 皱眉 真换不了,2019-12-18 00:55:42,0.0681179,0,0.0
Jaychooy,93395423,好喜欢李荣浩,2019-12-18 00:55:38,0.833228,2,2.0
魔女控,289417426,犀利啊，作曲编曲作词制作几乎全是自己完成的,2019-12-18 00:51:32,0.805991,2,2.0
半丶吊子,331700516,作词 李荣浩编曲 李荣浩制作人 李荣浩吉他 李荣浩贝斯 李荣浩，和音编写 李荣浩和音 李荣浩录音师 李荣浩混音师 李荣浩,2019-12-18 00:51:23,0.647335,2,2.0
屮舜,1411440864,好有意思，居然是个活的账号，会回信息唉！,2019-12-18 00:51:18,0.548503,1,0.0
临亅L渊,322034045,你是不是假的 多多捂脸 第一次看见你在歌里回复 多多捂脸 憨笑 ,2019-12-18 00:50:33,0.0685604,0,0.0
ShallowDie,1409907837,好听,2019-12-18 00:50:31,0.595459,2,2.0
晚风与蝉,1418135645,知你冷暖，懂你悲欢，你的笑脸，在我心间，就怕你不和我分享,2019-12-18 00:49:50,0.234081,0,0.0
来世不当人ii,527857312,李荣浩新歌！！！爱了,2019-12-18 00:48:47,0.639713,2,2.0
遇你甚幸_,412994177,我来晚了...,2019-12-18 00:47:41,0.587003,2,2.0
AnnyDuan-moon,454075792,感人至深,2019-12-18 00:47:28,1,1,1.0
F-laven,394769884,太慢会落单，太快会受伤,2019-12-18 00:46:04,0.0921011,0,0.0
念灬晖,1768285749,你说你累我怕你太累怕打扰你连晚安都不舍的说可当我偶然看见你和他熬夜的游戏记录 有多少波涛汹涌 在我心中,2019-12-18 00:45:48,0.447825,0,0.0
52荷兹的骰子,576893706,真踏马的好听！踏马的踏马的踏 的，谁特么买小米儿！！！,2019-12-18 00:43:25,0.174019,0,0.0
平川-山河,1541044185, 仄言1852,2019-12-18 00:42:59,0.534549,1,1.0
w苏然w,1498172253,或许你可以换种方式,2019-12-18 00:41:44,0.355229,0,0.0
史冬姐,1700459144,天若无雨 ，地上无伞 。我爱他，结果会是麻雀也有明天。,2019-12-18 00:39:03,0.393937,0,2.0
18908870598,1953532048,远大理想,2019-12-18 00:35:59,0.599035,2,1.0
诚小幺,578598706,等我 人一生总得在最关键的时候拼一下,2019-12-18 00:35:13,0.655738,2,2.0
SakuraProject,1388524548,考研吧,2019-12-18 00:35:07,0.453572,1,1.0
名字没想好鸭S,1830899740,很不错了，我是学渣，明年高考前途一片迷茫,2019-12-18 00:35:05,0.926288,2,2.0
Je__attend,613654127,谢谢,2019-12-18 00:34:42,0.750819,2,2.0
诚小幺,578598706,等我 ,2019-12-18 00:34:27,0.53762,1,1.0
o鈚岸星光,2080297941,好听,2019-12-18 00:33:59,0.595459,2,2.0
刘靠谱_,506271366,生日快乐加油,2019-12-18 00:33:26,0.601841,2,2.0
rEalsh,1801938292,老大老大老大翻我翻我 ,2019-12-18 00:33:06,0.605642,2,2.0
花醉圣灵,1450920532,卑微至极,2019-12-18 00:32:23,0.445545,0,0.0
二十时三十三分,560529839,加油啊！！,2019-12-18 00:31:37,0.626629,2,2.0
有关温柔,1313097803,小小的眼睛充满大大的疑惑,2019-12-18 00:31:12,0.776643,2,2.0
雯雯超快樂,420113284,好,2019-12-18 00:31:07,0.747981,2,2.0
XXHFD,1663035773,有没有人跟我一样 每天想说的话只能用评论来讲给别人听,2019-12-18 00:30:57,0.376547,0,0.0
seven-1,259402216,龙亢的报个到。,2019-12-18 00:30:29,0.594871,2,2.0
nanzhuhe08,514913044,10天！？,2019-12-18 00:30:05,0.392577,0,1.0
wealandwoe,510242434,生日快乐啊，还要加油 ,2019-12-18 00:30:01,0.722479,2,2.0
正八哇,1356828416,嗯 老歌的感觉,2019-12-18 00:29:57,0.663292,2,2.0
狄克推多OK,627741934,一听到就喜欢了，单曲循环中,2019-12-18 00:29:36,0.71961,2,2.0
浪戾,382117741, 香蕉L 还挺好听,2019-12-18 00:28:56,0.702692,2,2.0
三账号已注销,475774092,相信海枯石烂也许我笨蛋日子不就都这样天会晴就会暗我早就习惯一日为了三餐不至于寒酸为给你取暖我把翅膀折断我遭遇那些苦难你却不管我飞翔在乌云之中 你看着我无动于衷有多少次波涛汹涌在我心中你飞向了雪山之巅 我留在你回忆里面你成仙我替你留守着人间。,2019-12-18 00:28:20,0.168373,0,0.0
摘星星的初夏,1699084705,多少次的背叛和欺骗，才会换来我的看似无动于衷。终于选择不再参与你的明天！可是心里还是忍不住，担心你会越陷越深。望有一天，你可以用行动打我耳光，证明今日我的疑虑是错误的。将来，你会是一个负责人的男人，会是一个专情的男人。,2019-12-18 00:27:34,0.0502354,0,2.0
何为孤寂B,1378149997,人们只看到了你的成功，却不知道成功背后那些每个夜里难熬的你。,2019-12-18 00:27:29,0.666929,2,0.0
yyEarthlyexile丶,631285826,高考倒计时10天，还是要加油啊！,2019-12-18 00:27:28,0.574756,2,2.0
scxfnrg,431687051,也有人努力睡觉,2019-12-18 00:27:09,0.65868,2,2.0
Ackerman丶LL,121786925,那就去谈恋爱，打游戏，找个人聊天，然后你会发现，你更不可能睡觉了 ,2019-12-18 00:26:51,0.211633,0,0.0
没有昵称别看啦,368233696,看开点兄弟，只不是漫长人生中的一朵浪花,2019-12-18 00:26:11,0.219076,0,0.0
逾澄,330844225,感觉我也在分手的边缘了，我觉得好累,2019-12-18 00:24:36,0.62181,2,2.0
若梓-,1479239361,日常语言骚扰,2019-12-18 00:24:28,0.545291,1,1.0
啊灯灯宝贝,2009264166,好听,2019-12-18 00:24:20,0.595459,2,2.0
雯雯超快樂,420113284,明明很晚了，她也不睡觉，她也不打游戏，也没有谈恋爱，更没有人陪她聊天，可她就是不睡觉，一直熬夜,2019-12-18 00:23:12,0.172626,0,0.0
我会等鸭,639941578,尽力之后 选择随缘,2019-12-18 00:22:59,0.584397,2,2.0
彩虹直到黑白w,93832663,深夜睡不着 浩哥翻我,2019-12-18 00:22:54,0.532352,1,1.0
DoubleFfang,1484640131,还有一百七十二天高考 突然迷茫了 一模500分 我是不配有梦想吗,2019-12-18 00:22:35,0.302684,0,0.0
狮子座的七,2078666790,我爱的人要嫁人了！哈哈哈哈哈 多多大哭 ,2019-12-18 00:22:16,0.891524,2,2.0
旧里寻人,444826457,开心点,2019-12-18 00:22:16,0.537488,1,2.0
番茄炒蛋土豆丝,2080431103,老板，西红柿炒蛋，土豆丝，再来一桶大雪碧。,2019-12-18 00:20:57,0.401089,0,2.0
Je__attend,613654127,可能不是我吧。我不玩最右。昨天诊断结果才出来。189的大男人在室友面前在大马路上哭的跟傻子一样。,2019-12-18 00:20:47,0.0127538,0,0.0
爱L酷T,320520949,2019.12.18 00 20 我们分手了 我非常不舍 祝你幸福,2019-12-18 00:20:26,0.70036,2,2.0
是呆萌-啊,485056704,生日快乐鸭，要天天开心哦,2019-12-18 00:20:12,0.801572,2,2.0
loser灬丶,356939353,我是檐上三寸雪，你是人间惊鸿客,2019-12-18 00:20:04,0.447693,0,0.0
河畔竹汐,1341220195,超爱这首歌的旋律！！大赞！ 多多大笑 多多大笑 多多大笑 ,2019-12-18 00:19:54,0.970233,2,2.0
复古好多天,493005917,麻雀能否在这世俗中真正有意义的活下去呢！这一切我们都不知道也不想知道！有时候放下！也许什么都没有了,2019-12-18 00:19:40,0.169001,0,0.0
再说一遍我没有昵称啊,277321776,加油！等着你呀,2019-12-18 00:19:35,0.628181,2,2.0
冰洛洛洛洛,611748018,好听,2019-12-18 00:19:16,0.595459,2,2.0
HG丶黎阳,592671788,你没了,2019-12-18 00:19:05,0.328943,0,0.0
想骗你和我在一起,514204385,哈哈哈,2019-12-18 00:19:00,0.725334,2,2.0
Pole1706,509364912,我以后会飞的很好的。你旁观就好。,2019-12-18 00:17:41,0.835041,2,2.0
水每涛,1532162480,浩哥好好好好好好列害歌声好好好好好好听。,2019-12-18 00:17:13,0.91565,2,2.0
有正经,495900399,不晓得你是不是我在最右上面看到的那个。。。,2019-12-18 00:16:45,0.0812199,0,0.0
塔斯横,417832540,这个非常好听，再出几首,2019-12-18 00:16:41,0.447216,0,2.0
啊政的故事,491827607,我和我十二岁的表弟一起听了这首歌，我哭了，他没哭，我给了他几拳，他哭了，我觉得这是他这个年纪应该承受的,2019-12-18 00:16:31,0.659521,2,2.0
团团不憨,1307619997,李荣浩 我才不会让别人赚我钱呢,2019-12-18 00:14:48,0.165109,0,0.0
北北mk,494368159,谢谢,2019-12-18 00:14:30,0.750819,2,2.0
八戒哥哥丫,419470161,李荣浩那都好，就是太膨胀了，从来没有睁开眼看过别人,2019-12-18 00:14:22,0.719828,2,2.0
青柠芒果小樱桃,1500770733,哥，知道你可能回复的几率不大，但还是想试试你会翻我么,2019-12-18 00:14:01,0.239867,0,0.0
李阿Ye,542798174,我家先生，佛系生活，从不关注娱乐圈，却非常喜欢李荣浩的歌，好像每一首都喜欢，以后我一定要带他听你的演唱会！嗯，我要说话算话！,2019-12-18 00:13:35,0.991898,2,2.0
很老很老的夏天NM,390354578,有点孤单？,2019-12-18 00:13:31,0.189857,0,0.0
亲爱的小滕同学,1496151677,嗯呢，一起加油！,2019-12-18 00:12:11,0.79556,2,2.0
lilililililimomo,318736618,李荣浩出品，必出精品 ,2019-12-18 00:11:57,0.83697,2,2.0
警官633,1421209361,高考加油！,2019-12-18 00:11:32,0.664971,2,2.0
梓涵_-_,300557068,好喜欢你的低调，就像荣浩哥哥，原创音乐制作人，力挺,2019-12-18 00:11:00,0.851301,2,2.0
丞丞光景,1360414858,谢谢 可爱 ,2019-12-18 00:10:33,0.900377,2,2.0
摘星星的初夏,1699084705,多少次的背叛和欺骗，才会换来我的看似无动于衷。终于选择不再参与你的明天！可是心里还是忍不住，担心你会越陷越深。望有一天，你用行动狠狠打我耳光，证明今日我的疑虑是错误的。将来，你会是一个负责人的男人，会是一个专情的男人。 TO 小屁颠,2019-12-18 00:09:56,0.0762107,0,0.0
