name,id,comment,time,positive_prob,sentiment
ZDarkLighting,64644254,用假嗓子唱的吗？为啥呀，听着好难受,2019/12/11 18:31,0.444605,0
名字太长别人记不住,320324763,看到那么多雪中书友。我就放心了,2019/12/11 18:30,0.739755,2
DOPEDRAGON,499877346,一个道馆独剩一个老道士记者问其他人都去哪了他说小时候师傅带着师兄下山抗日，从此再也没回师傅临走交代 盛世便会，回不来便不回乱世菩提不问世，老君背剑救苍生,2019/12/11 18:30, , 
该帐号已强行被注销,284966626,那说了这么多，到底什么是孜然呢？,2019/12/11 18:30,0.294608,0
高舜ll,436285326,轩辕敬城请老祖宗赴死,2019/12/11 18:29,0.367678,0
小猪佩琪神天天,593826146,啊啊啊啊,2019/12/11 18:29,0.509069,1
锅子jy,2025375358,喜欢是因为你身上有 能打动他的东西，至少是对他而言吧。你不能什么都说自己不配，那是在作贱自己。你管这个东西是真是假呢，万一就遇到了呢。,2019/12/11 18:28,0.246587,0
NNNICEST,268277028,今日解签，宜下江南，才入江湖，便出江湖,2019/12/11 18:28,0.563751,2
爱听歌的吴宪森,1312537747,去年 出山 ，今年 下山 ,2019/12/11 18:27,0.594594,2
用户449507790,449507790,鲁迅,2019/12/11 18:27,0.558904,2
洛浅-,1784863938,你说慕夏我还行，这 广寒宫 我还能说啥,2019/12/11 18:26,0.439259,0
洛城ly,1442933540,人法地 地法天，天法道，道法自然。,2019/12/11 18:26,0.748718,2
秋忆生,1749945752,明年是不是出崩山！！！！！！！,2019/12/11 18:26,0.298889,0
洛浅-,1784863938,雪中悍刀行,2019/12/11 18:25,0.50925,1
秋风稍凉,527933879,雪中悍刀行。今天刚听完这一章。 呲牙 呲牙 呲牙 ,2019/12/11 18:24,0.399895,0
A逼格无限的大娃,1406441846,我和十二岁的表弟听完这个歌，我感动的留下眼泪，表弟没有哭，我给了他几拳，他哭了，我觉得这是他这个年纪应该承受的。,2019/12/11 18:23,0.881112,2
LI丶空白,366497374,后年造山,2019/12/11 18:23,0.539116,1
奶昔eg,1948402051,emm,2019/12/11 18:22,1,1
洛繁忆,544173748,后年爬山，大后年拆山,2019/12/11 18:22,0.598336,2
数量矩阵,331775390,雪中悍刀行,2019/12/11 18:22,0.50925,1
最后走,498068975,风紧扯呼！,2019/12/11 18:22,0.342692,0
好似上上谦,447252948,雪中悍刀行,2019/12/11 18:22,0.50925,1
小张头大如斗,426386273,路人甲哈哈哈哈哈给我笑的满地找头,2019/12/11 18:22,0.889821,2
南北北北北南i,509676493,我有匣中三尺锋，有蛟龙处斩蛟龙,2019/12/11 18:22,0.626521,2
储奇门的药材,134000710,抖音洗脑歌来也匆匆去也匆匆,2019/12/11 18:21,0.109138,0
锅子jy,2025375358,人家都说是有男孩子追 鬼脸 了好吧,2019/12/11 18:21,0.631114,2
月檩繁华,572122888,道法孜然,2019/12/11 18:20,0.565351,2
_D-_,490939580,什么是孜然,2019/12/11 18:20,0.404372,0
好似上上谦,447252948,什么小说啊！,2019/12/11 18:19,0.427582,0
孤独gjh_qM8a,2030282289,你和萤火虫有两个共同点，一是在我心里都会发光，二是已经很久没见过了,2019/12/11 18:19,0.275771,0
鱼尾微微,557636883,全是baby打拳的画面,2019/12/11 18:19,0.653411,2
那撸多and嗓子干,1958995516,去年出山，今年下山，明年移山,2019/12/11 18:18,0.679593,2
两小只斌斌,1401631050,耶,2019/12/11 18:18,0.625986,2
蜡波小新,478414032,可惜可惜传武只剩套路了,2019/12/11 18:18,0.541049,1
电刀电刀我是无尽i,515667868,自折木剑出江湖，我已手足换手足,2019/12/11 18:18,0.495095,1
摇头你得带手势呀,1391255516,我是你第94000个赞！,2019/12/11 18:18,0.947336,2
熙迪如金,1869521040,评论区怎么 这首歌是跟什么小说故事有关吗？ 多多捂脸 这首歌听着蛮好听的，不晓得为什么 多多捂脸 ,2019/12/11 18:18,0.297523,0
AKApioneer,453727811,你可曾知在你折剑之后，一个叫徐凤年的纨绔扔了那把要送你的春秋在城头哭弯了腰,2019/12/11 18:17,0.102889,0
满目星辰都是你z,1390135672,师傅我快坚持不住了。,2019/12/11 18:17,0.794307,2
莫相忘_您自得,323907630,剑来,2019/12/11 18:17,0.609823,2
熙迪如金,1869521040,看到评论区是歌名跟什么雪中有关，不晓得 多多捂脸 ,2019/12/11 18:17,0.2699,0
在你国,444998801,这首歌好适合灵剑山哇 西西心动 ,2019/12/11 18:16,0.904637,2
YYQ初檬,1829677036,三尺气概 千古风流,2019/12/11 18:16,0.536776,1
丶夜雨秋灯话鬼狐,1655995263,请填空，霍元甲 ,2019/12/11 18:16,0.497384,1
焱燚007,1326607801,怎么没有上山？,2019/12/11 18:15,0.167448,0
熙迪如金,1869521040,是吗？又是抄的 多多捂脸 只是感觉好听 多多捂脸 ,2019/12/11 18:15,0.488754,1
丁0922,269799544,现在火的歌都得带个左手右手？。,2019/12/11 18:14,0.407225,0
熙迪如金,1869521040,听着听着就好听了吧 大哭 ,2019/12/11 18:14,0.551222,2
熙迪如金,1869521040,虽然在抖音有听到，但是其实是看网易云排名榜第一名来听的 大哭 ,2019/12/11 18:14,0.473898,1
伴梦絆醒,55166440,小二，上酒！唉！客官酒来啦 ,2019/12/11 18:13,0.472104,1
GZC95,115880900,在下有一剑 可斩天 可地裂,2019/12/11 18:13,0.438969,0
焱燚007,1326607801,我早就下了，有人说过一火必付费,2019/12/11 18:13,0.694352,2
前十十,1373286971,每个人品味不一样啊,2019/12/11 18:13,0.731371,2
杨夜懿yyy,286627809,求科普，这首歌写的是什么？雪中？虐吗？,2019/12/11 18:13,0.0868805,0
熙迪如金,1869521040,一些歌好听，但是确实看歌词比较不喜欢 但是这样说不好吧！尊重一下歌手 ,2019/12/11 18:13,0.163655,0
丶夜雨秋灯话鬼狐,1655995263,所以我 亲亲 尹志平才会念念不忘,2019/12/11 18:13,0.568239,2
前十十,1373286971,哪里都好听啊,2019/12/11 18:12,0.625837,2
我有两双袜子,1394322280,番外篇 就想知道红薯死了没 好难过,2019/12/11 18:12,0.283135,0
熙迪如金,1869521040,小说 倚天屠龙记 但是也有拍成电视剧嘞,2019/12/11 18:11,0.599377,2
AKApioneer,453727811,先生，可否卖我几斤仁义道德？,2019/12/11 18:11,0.371638,0
_渡边博子,489683684,今日解签 宜下江南,2019/12/11 18:11,0.542351,1
Cavaliar_w,103975846,有内味了有内味了虽然不知道什么味但是有那味了！,2019/12/11 18:11,0.463159,1
删除网易是不可能的,549039727,听我班男生唱过来的，好听！,2019/12/11 18:11,0.743441,2
为八百打call,1461356669,这首歌旋律好像慕夏,2019/12/11 18:11,0.5765,2
卡蒂狗哦,1982185205, 多多大哭 多多大哭 ,2019/12/11 18:11,0.704383,2
熙迪如金,1869521040,期待 多多笑哭 ,2019/12/11 18:10,0.70136,2
熙迪如金,1869521040,没错，开始慢慢听，没准越听越好听 多多捂脸 ,2019/12/11 18:10,0.654146,2
还未等到青丝成雪,355894654,武当王也，拜见老天师！,2019/12/11 18:09,0.499257,1
熙迪如金,1869521040,这两首歌差别太大了，不是呀！ 大哭 ,2019/12/11 18:09,0.139881,0
白泽易,318896652,都是雪中啊,2019/12/11 18:09,0.610757,2
独孤丶求败丿王sir,1955465813,哈哈啊哈哈,2019/12/11 18:09,0.974761,2
日六六,1675914050,我来这，不为绝世武功，只为一人，至于那人叫什么，呵，我也不知道........,2019/12/11 18:09,0.372178,0
鸡扣的小老婆,446081753,我也是哈哈哈哈哈，最近有点上头,2019/12/11 18:09,0.866306,2
小斤又饿了,1944621174, 奶泡森冲鸭,2019/12/11 18:09,0.590736,2
针杀,1424127907,等到10万，再来评论,2019/12/11 18:08,0.313479,0
止--水,372413440,这，，，不是广寒宫？ 呆 ,2019/12/11 18:07,0.181244,0
L1P1F2,312847238,莫名其妙的好听,2019/12/11 18:07,0.403512,0
虎牙-筱辉,1325963374,真的好听,2019/12/11 18:06,0.48485,1
爱佳遥的墨韵,570376675,人怕出名猪怕壮,2019/12/11 18:06,0.613383,2
橪苏_,452904410,表哥教的武术一练就是多年，总有一天我也可以成为一个绝世高手吧 多多可怜 多多可怜 ,2019/12/11 18:06,0.343436,0
顾甜一,1299084509,去年是出山，今年是下山，明年又是炸山,2019/12/11 18:06,0.670294,2
落发为僧化名李青,513867859,要想练就绝世武功，就要忍受常人难以忍受的痛。,2019/12/11 18:05,0.0284844,0
yang_aLGQ,2064572651,那该这么说,2019/12/11 18:05,0.406681,0
悟空一直在,275546843,梧桐苑的小丫鬟都去哪里了？我怎么在被窝里找不到了,2019/12/11 18:05, , 
黑黑我说小米你说六,1742557073,说实话一般般,2019/12/11 18:04,0.151488,0
Findence,1376400924,买菜最近很火嘛 ,2019/12/11 18:04,0.645987,2
vadaj,1321464686,如果剑来是一个更为广阔的直接，那雪中可能就是一个更为精彩的人间,2019/12/11 18:04,0.62768,2
名字好难起ghd,1890348766,这一刻，王仙芝是真正的天下第二,2019/12/11 18:04,0.610612,2
莫1痕,413988232,祖安三年双亲健在的住民来这里报个到,2019/12/11 18:04,0.679129,2
南南风雨,1333412180,袁昊！！,2019/12/11 18:04,0.620174,2
LOMOorange,569643869,江湖没什么好的，也就酒还行。,2019/12/11 18:03,0.602847,2
I宁不换,288483781,个人觉得方文山是中国风，这个嘛...歌词实在是...,2019/12/11 18:03,0.380328,0
#NAME?,286303999,似乎被抖音毁了。。。,2019/12/11 18:03,0.0144783,0
林一哲,1534094934,同,2019/12/11 18:02, , 
新世纪经贸,314418451,我一听到这首歌就想起那个金刚芭比 大哭 ,2019/12/11 18:02,0.463138,1
清禾噶,453467069,哪里好听了 ,2019/12/11 18:02,0.454711,1
_-此用户已成仙-_,1470769653,超爱,2019/12/11 18:01,0.867774,2
-asad-,1289099819,好耳熟哦,2019/12/11 18:00,0.872322,2
万年海豚灯,307921868,我看成了徐福 汗 ,2019/12/11 17:58,0.415717,0
不熟悉的影,369648635,哈哈哈嗝 不喝酒好啊，免得醉心忧，哈 ,2019/12/11 17:58,0.854954,2
newnewminimouse,1956156457,这位同学，请坐下,2019/12/11 17:57,0.430008,0
摄像_小刘,1590917503, 雪中悍刀行 ,2019/12/11 17:56,0.50925,1
lEnGsHeNg丶,612113812,道法孜然还可以很奈斯 狗 ,2019/12/11 17:56,0.744079,2
87年珍藏大呲花,1683626962,武当王也,2019/12/11 17:55,0.53663,1
秀就行了,343061976,北凉，死战！！！,2019/12/11 17:55,0.488557,1
影之辉煌,372355237,你又知道是姑娘了？,2019/12/11 17:55,0.293971,0
柒久寒,418260608,已经vip下载了 大哭 ,2019/12/11 17:54,0.601439,2
卜算子时雨,408717991,这是哪一部小说吗,2019/12/11 17:54,0.327689,0
卜算子时雨,408717991,这是小说吗？？,2019/12/11 17:53,0.169752,0
stanl_y,546885076,你吐了没？你吐了？ 你就是小学生？没吐？你连小学生都不如啊 哎呦,2019/12/11 17:53,0.00451463,0
人有病-天知否,564812617,讲道理“孜然”那句有股老番茄的味道。,2019/12/11 17:53,0.154491,0
微凉未亡人,477316714,这首歌是以什么为背景？,2019/12/11 17:51,0.322626,0
锅子jy,2025375358,姑娘千万别这样说,2019/12/11 17:50,0.398524,0
是陈先生阿,1361358740,你也是,2019/12/11 17:50,0.439327,0
依然love岚,647458685,想到了王道长,2019/12/11 17:49,0.578287,2
AY_嵜,287836919,副歌部分假音和声的是词曲作者？,2019/12/11 17:49,0.332946,0
锅子jy,2025375358,我觉得挺好的啊 奸笑 ,2019/12/11 17:48, , 
没有理由a1,1421571019,好消息 好消息 好消息 2262年有闰正月 就是有两个春节 可以放两次假 距离2262年只有243年了 大家要坚持活下去！,2019/12/11 17:47,0.712534,2
newnewminimouse,1956156457,你可不可以回来我身边,2019/12/11 17:47,0.466484,1
老巷的吉他,1438001208,天上剑仙三百万，见我也须尽低眉,2019/12/11 17:46,0.45289,1
YK视尔如荍,1773450330,师傅什么是孜然？ 多多捂脸 ,2019/12/11 17:45,0.482295,1
我是陆十五呀,311465108,听完就想单曲循环，我看到了下山的种种场景，放荡不羁的小道士终是离开了神秘古怪但又侠气的老道士，去看看那山下的种种，去尝尝那红尘中的情！,2019/12/11 17:45,0.705457,2
治愈系者少年,611962689,超级喜欢旋律，歌词,2019/12/11 17:44,0.901102,2
老巷的吉他,1438001208,哈哈哈，我有一剑仙人跪，你他娘的跪不跪我永远爱雪中,2019/12/11 17:43,0.780096,2
Miro_牙牙,265526126,我也觉得 大哭 加上太极拳！完美！,2019/12/11 17:42,0.681981,2
清泽姐姐小迷弟,527863165,hhh路人甲可还行,2019/12/11 17:42,0.655943,2
Miro_牙牙,265526126,道法孜然 生病 什么是孜然 惶恐 ,2019/12/11 17:41,0.464443,1
老巷的吉他,1438001208,听着歌看着评论，谁他娘的愿做那江湖人，我们都是温小二,2019/12/11 17:40,0.181579,0
云l儿一,1869693163,年轻游侠儿泪眼模糊，凄然一笑，站起身，拿木剑对准墙壁，狠狠折断。此后江湖再无温华的消息，这名才出江湖便已名动天下的木剑游侠儿，一夜之间，以最决然的苍凉姿态，离开了江湖。刺骨大雪中，他最后对自己说了一句。“不练剑了。”,2019/12/11 17:39,0.0425401,0
以露,344138931,我为啥一听这首歌就会想起来岛主,2019/12/11 17:39,0.470135,1
爱生活爱奥奥,1398984011,谁敢相信这是我们班的合唱歌曲 ,2019/12/11 17:39, , 
拆骨-,281110061,愿从！,2019/12/11 17:35,0.697232,2
编号0416,1809847883,龙虎山就在我家这里,2019/12/11 17:35,0.561324,2
养只猫来守着鱼_,275552977,死战！,2019/12/11 17:34,0.622717,2
拆骨-,281110061,三千直撞营给我把总管撞死,2019/12/11 17:32,0.581723,2
#NAME?,467199080,今日解签 宜下江南。十条热评 九条雪中。,2019/12/11 17:32,0.55164,2
爱抽烟的苏东坡,548870437,像极了雪中武当山的一派景象,2019/12/11 17:31,0.588361,2
拆骨-,281110061,我雪中必须拥有姓名！,2019/12/11 17:30,0.791031,2
拆骨-,281110061,冲冲冲！,2019/12/11 17:30,0.586842,2
本命归途,262175715,对,2019/12/11 17:28,0.558054,2
戏终人易散之,1897785031,打个编曲卡，哥哥姐姐们唱的太好听了！,2019/12/11 17:27,0.474182,1
Pepsi-JH,609804219,你是园艺学分出去的茶学吗,2019/12/11 17:27,0.315755,0
陌生人_mNMD,2024310857,我也爱你，好好听，,2019/12/11 17:26, , 
韬光养晦1998,2011694368,还在南方的，山下的人叫小落。小落是谁,2019/12/11 17:26, , 
NickyRomero_,135951961,越来越不知道热歌唱的什么,2019/12/11 17:25,0.217573,0
风流少五,418675171, 西西机智 ,2019/12/11 17:24,0.520078,1
纸境丶,309193799,一剑斩甲两千六！,2019/12/11 17:24,0.356715,0
养只猫来守着鱼_,275552977,雪中悍刀行,2019/12/11 17:24,0.50925,1
手摘星辰JC,1394663439,心中一个江湖梦 但是在这世上活着就挺好的难的了。,2019/12/11 17:24,0.502511,1
silverNaruto,106550479,孜然就是烤串用的那个料,2019/12/11 17:22,0.633751,2
欧石楠tattoo,423220042,千万别要说你想和一个眼里无光，性格慢热的女孩谈恋爱，让她变得阳光，开朗，活泼，说不定你会给她整抑郁。,2019/12/11 17:21,0.179921,0
末歌人,349989899,这句比较中听,2019/12/11 17:19,0.400688,0
拆枝花火,446739784,少爷，这次风紧老仆就不扯乎了,2019/12/11 17:19,0.214332,0
Hughmans,623720349,这种歌的歌词，真的小学生看了都吐,2019/12/11 17:18,0.196191,0
南意惊鸿,1362230295,雅俗共赏嘛 大哭 ,2019/12/11 17:16,0.561632,2
小帮bang,425361483,什么孜然哈哈哈,2019/12/11 17:13,0.605929,2
安子的手指头,266999913,刚打开以为是牵丝戏 ,2019/12/11 17:11,0.394475,0
今天爱拢龙了吗乚,132411539,武当王也，拜见老天师 大笑 ,2019/12/11 17:11,0.517819,1
tiandddd,1411576148,雪中悍刀行，我看的最好的小说没有之一,2019/12/11 17:11,0.688703,2
那就再等三分钟,1469660125,是不是不是同一个啊,2019/12/11 17:09,0.170195,0
豪大帅i1703,446443259,人生当苦无妨，良人当归既好,2019/12/11 17:09,0.904318,2
lan_xin_jqDo,389253997,撒谎 他一点都不像你,2019/12/11 17:08,0.522023,1
别爱我没结果老弟,1934282761,来了老弟！,2019/12/11 17:08,0.616308,2
长夜2002,336602418,江南好，最好是红衣,2019/12/11 17:07,0.751609,2
独虹,91573541,哈哈哈顾剑棠太难了,2019/12/11 17:07,0.331064,0
民谣有酒有烟,1794471622,武当王也，拜见老天师,2019/12/11 17:07,0.504896,1
你没电竞有趣,1470533443,我不会怪你 我知道你只是陪我走到了你力所能及的地方,2019/12/11 17:05,0.0625534,0
没吃药的小天使,317783868,看见微博有个女生打太极听这个歌好听，听了歌又看了评论，谢谢各位又我入了一个好坑，看小说去了 强 ,2019/12/11 17:04,0.630232,2
Senliony,413384991,是师父不是师傅,2019/12/11 17:01,0.256215,0
Maz-溺,1967365767,2018 出山2019 下山2020 移山2021 炸山2022 拼山2023 爬山2024 归山,2019/12/11 17:01,0.669159,2
阁下冬瓜皮,1292840100,2018年末一首叫出山的歌火了2019年末一首叫下山的歌火了2020年是不是该归山了 ,2019/12/11 17:01,0.414954,0
TheWalkingDead-_-,1571335616,道法孜然就是咸,2019/12/11 16:57,0.423845,0
都别争我最能吃,355027973,上山有，好汉歌就是了,2019/12/11 16:57,0.620729,2
珍珍小姐56,2044534123,下次归山,2019/12/11 16:56,0.638503,2
神秘的_杀手,1549294073,我入陆地神仙 键来！,2019/12/11 16:56,0.580878,2
別y說,308065864,雪中悍刀行,2019/12/11 16:56,0.50925,1
荆拾一,315852537,为什么大家都这么有趣呢？,2019/12/11 16:56,0.333528,0
不是舒淇,271751354,出山 下山，什么时候出首 上山呗,2019/12/11 16:55,0.631159,2
#NAME?,2001998806,路人甲秀到我,2019/12/11 16:55,0.566378,2
洒洒要早睡,1479174528,你的想法很大胆 我喜欢,2019/12/11 16:54,0.815454,2
碎碎平碎碎安碎碎平安,1302776687,书上说天下没有不散的宴席别怕 书上还说了人生何处不相逢,2019/12/11 16:52,0.585246,2
一人一城zzz,121159544,李淳罡 你这个假粉 发怒 ,2019/12/11 16:52,0.172807,0
鳄锦,428337898,去年 出山 今年 下山 明年 归山 后年 弃山 大后年 离山 大大后年 查山 大大大后年 刨山 大大大大后年 炸山 大大大大大后年 没山 ,2019/12/11 16:50,0.86689,2
碎碎平碎碎安碎碎平安,1302776687,雪中悍刀行,2019/12/11 16:49,0.50925,1
瑠玖,1522111441,下次上山 大笑 大笑 大笑 大笑 大笑 大笑 大笑 大笑 大笑 大笑 大笑 大笑 圣诞 ,2019/12/11 16:46,0.834615,2
mhjmhiukjk,1407455150,我是青山掌门，自然天下无敌,2019/12/11 16:46,0.62656,2
仙人掌小姐吧,1836454164,武当王也,2019/12/11 16:46,0.53663,1
关关雎鸠_yy,2070976381,这是小说吗 ,2019/12/11 16:44,0.327043,0
yiou优,1396296257,好兄弟,2019/12/11 16:44,0.532202,1
碎碎平碎碎安碎碎平安,1302776687,余福是武当掌教李玉斧小师叔洪洗象转世 建议看下雪中,2019/12/11 16:43,0.635249,2
空中劈叉的睿智舰长hhh,1576285651,我觉得炸山就不错。,2019/12/11 16:41,0.813482,2
爱揉眼的坏孩子,126549751,是 上山 吧,2019/12/11 16:41,0.494818,1
禾安蓝,1581784563,我喜欢前奏,2019/12/11 16:39,0.812489,2
本命归途,262175715,茶学概论,2019/12/11 16:38,0.537818,1
Elijah-Zhou,487873337,哥，你唱歌是不是不张嘴,2019/12/11 16:37,0.17125,0
本命归途,262175715,乌龙茶16世纪末创制，说明这首歌的师傅生活在明朝？,2019/12/11 16:37,0.448255,0
禁欲止欢,1510171453,天不生我李淳罡，剑道万古如长夜,2019/12/11 16:37,0.546046,1
大石碎胸口_1,323372259,我不了解这个,2019/12/11 16:35,0.41797,0
黑暗中的孤独人,1370591694,我乃北凉李淮南，自愧不如。,2019/12/11 16:35,0.483718,1
张小宇哦,480163622,武当王也 拜见老天师,2019/12/11 16:35,0.502435,1
燕子雨爱晴天,472759443,茶概是什么,2019/12/11 16:33,0.431034,0
子今竹,1598276057,作词不错，作曲调子热烈，但是演唱慵懒，编曲优雅随和，有点违和,2019/12/11 16:30,0.916421,2
南窗饮风,1689461299,张巨鹿微笑道 “掌柜的，白吃白喝你一顿酒，别介意。”掌柜的使劲摇晃脑袋，打死不说一个字。张巨鹿走向护卫森严的马车，用只有自己才听到的嗓音，自言自语道 “食君之禄，忠君之事，两不相欠。我张巨鹿最后跟天下百姓无非是要了一壶酒喝，不算多吧？”,2019/12/11 16:29,0.0378967,0
梦魇之ww,1800027882,去年火了 出山 ，今天火了 下山 ，我觉得明年是不是该来一首 下山 了， 多多捂脸 ,2019/12/11 16:29,0.681013,2
南窗饮风,1689461299,北凉参差百万户，其中多少铁衣裹枯骨？辽东征夫成老卒，今朝他乡作故土。旌旗曾教西楚孤，垒西谁敲鱼龙鼓。白衣拽死叶家女，十万大戟入府库。将军一骑入宫来，三尺白绫戮宫妇。多少宫人城头望，男儿泫然妇孺哭。为报将军殿上死，天子冷看北凉卒。亡魂嚎啕山鬼哭，多少儒生骂人屠。,2019/12/11 16:28,0.0127556,0
独坐光阴河畔,533275742,只因 下山 二字,2019/12/11 16:28,0.575917,2
应临子,119877186,哦 原来是书友啊 那没事了 可爱 ,2019/12/11 16:28,0.760258,2
恶龙咆哮啊呜5555,560599452,我是武当的，我怎么不知道,2019/12/11 16:28,0.360576,0
暖雨倾城,1861188500,我总觉得这首歌能上春晚 呆 呆 呆 呆 ,2019/12/11 16:28,0.588705,2
应临子,119877186,优越感？偏题了哥们,2019/12/11 16:27,0.479917,1
有这样一个酒铺,1424747728,我的意思是他们三个是一个人并没说喜欢他们，我也喜欢你说的那几个,2019/12/11 16:26,0.381394,0
落叶知湫,133903944,啥意思，小孩子是谁,2019/12/11 16:26,0.209427,0
子今竹,1598276057,买辣椒变成买菜了？,2019/12/11 16:26,0.203502,0
上海滩浩爷,1323382922,扫腿破不了轻功，能破轻功的是坚持中国特色社会主义不动摇。,2019/12/11 16:25,0.0607986,0
__轻舟__,288502605,客又至，何如？,2019/12/11 16:25,0.392901,0
二淼淼吖,372324708, 呆 呆 我挺喜欢的,2019/12/11 16:24,0.901353,2
先生本是昨夜星,413744102,只是听着这首歌意境中想到这本小说而已,2019/12/11 16:24,0.644115,2
二淼淼吖,372324708,没有人,2019/12/11 16:24,0.428745,0
独坐光阴河畔,533275742,天下潮本来就是写雪中的，这首歌完全因为 武当 和 下山 二字，才引来那么多的雪中友，更加觉得雪中影响力巨大,2019/12/11 16:22,0.541026,1
LU-SHOPPING,442612445,下山，要不要买菜，这个本来就是出自雪中悍刀行，这么说你能明白了吧,2019/12/11 16:22,0.420976,0
姐姐不喜欢你哟,2062559385,抖音很火,2019/12/11 16:21,0.353743,0
做你的弥豆子,1392777284,很优秀啊 ,2019/12/11 16:20,0.87032,2
一念1234,420811883,小师叔是里面的绝对挂逼,2019/12/11 16:20,0.411784,0
小M男,1829668363,好听！！,2019/12/11 16:19,0.650498,2
本命归途,262175715,复习茶概的我想问问师傅喝的是不是铁观音 多多笑哭 ,2019/12/11 16:19,0.675134,2
Summoner_Chan,422348986,中国风懂不,2019/12/11 16:19,0.220203,0
要要要-要买菜,1369313036,要要要 要买菜！,2019/12/11 16:18,0.414664,0
Sleepadream,1641512517,为什么评论都刷雪中啊？跟雪中有什么关系啊,2019/12/11 16:18,0.32957,0
星之浪雨,1958786805,终于我可以不用每天说晚安不用再等你的回复可以痛痛快快的关掉手机不知不觉昏昏,2019/12/11 16:18,0.745913,2
独坐光阴河畔,533275742,这歌没关系，但是 下山 两个字有关系,2019/12/11 16:18,0.395733,0
Summoner_Chan,422348986,很好听啊 中国风,2019/12/11 16:15,0.70373,2
Summoner_Chan,422348986,明年归山,2019/12/11 16:15,0.61544,2
赐我一段缘,1355170802,我先占个座 大笑 ,2019/12/11 16:14,0.55575,2
邱薪菡,1502399797,多少人抖音来的？,2019/12/11 16:14,0.187738,0
余厌one,1997099056,去年出山今年下山 ,2019/12/11 16:13,0.591983,2
Plutowithme,1469987335,你表现对毫无兴趣 我自然要收回我的所有好感,2019/12/11 16:12,0.618247,2
哎呀我实在没有名字可选了,1788473491,江南好，最好是红衣。,2019/12/11 16:11,0.767063,2
lose瑾,1407492963,太爱了菜菜,2019/12/11 16:10,0.435834,0
哎呀我实在没有名字可选了,1788473491,666个赞,2019/12/11 16:09,0.914375,2
周某某的弟弟还是周某某,619532377,都说书生手无缚鸡之力，且问尔有无缚鸡之力 ,2019/12/11 16:09,0.495502,1
周某某的弟弟还是周某某,619532377,江湖儿郎江湖死，,2019/12/11 16:08,0.43921,0
神州_,1301194013,愚公移山,2019/12/11 16:07,0.536599,1
周某某的弟弟还是周某某,619532377,还个屁,2019/12/11 16:07,0.45945,1
爱吃薯片的兔子,300235054,明年回山 滑稽护体 ,2019/12/11 16:07,0.588835,2
长起灵,1788449760,很喜欢这种唱歌感觉,2019/12/11 16:06,0.863221,2
鑫鑫不长肉,516365339,人好像总是会因为什么就留下一些记忆，下一次遇到同样的场景眼前就会自动浮现那段记忆,2019/12/11 16:06,0.8523,2
Tw944826-9xh,1390072826,自折木剑出江湖，我以手足换手足，看完这段泪目,2019/12/11 16:05,0.532025,1
灵心不悔,1561848543,以前出山，现在下山愚公 等老子出个专辑，叫移山,2019/12/11 16:04,0.280038,0
吴肆肆丶,255276981,现在这个评论叫卢本伟评论,2019/12/11 16:04,0.364651,0
横街内你面红,358935043,老师傅再见,2019/12/11 16:03,0.494823,1
KdaKaisa316,1307327454,喜欢你,2019/12/11 16:02,0.555551,2
未-凉-人,414776146,这就是网易云现在的水平么？,2019/12/11 16:02,0.302141,0
看你在心里,541480338,明年可以直接把山给炸了。,2019/12/11 16:01,0.711019,2
牛八走兔雨小月,248985461,技术活当赏,2019/12/11 16:00,0.552858,2
沐流千贺,1693644297,就叫你雪中悍刀行吧,2019/12/11 15:59,0.351678,0
Destiny丶Rsd,529504169,七尺青衣，三尺剑,2019/12/11 15:58,0.509016,1
独庙,334907575,剑道万古长如夜,2019/12/11 15:58,0.499573,1
CheungYJ,130606465,明年收山 大哭 ,2019/12/11 15:56,0.590441,2
有变化了,353578412,可以的,2019/12/11 15:55,0.802367,2
凌子衣,1503105385,今日解签，宜下江南。,2019/12/11 15:55,0.532394,1
#NAME?,111904246,“我，五百年前的吕洞玄，五十年前的齐玄祯，今生的洪洗象，愿为天地正道三百载，只求天地开一线，送徐脂虎飞升！”,2019/12/11 15:55,0.750134,2
RaRa24,270083845,出山 下山 离山 念山 回山 归山 呲牙 ,2019/12/11 15:54,0.764189,2
酸奶君的日常,260528900,爱你 ,2019/12/11 15:53,0.710728,2
是你的Elodie呀,365139868,爱宁,2019/12/11 15:52,1,1
溶仔,271557394,来了来了 这歌旋律有毒,2019/12/11 15:52,0.58113,2
磊神1807,1507515600,轩辕敬城请老祖赴死！,2019/12/11 15:51,0.329326,0
你在干嘛o,587423586,去年出山，今年下山，明年？,2019/12/11 15:50,0.520034,1
灯下闲读红袖添香丶,434536836,贫道立誓，愿为天地正道再修三百年！只求天地开一线，让徐脂虎飞升！,2019/12/11 15:50,0.732745,2
大幂幂的阿妍妍,488331008,酒肆勾栏温不胜，敢笑黄龙不丈夫。,2019/12/11 15:50,0.206837,0
可可草莓小仙女,1460694002,我也爱你哦,2019/12/11 15:49,0.776577,2
大幂幂的阿妍妍,488331008,自折木剑出江湖，我以手足换手足,2019/12/11 15:49,0.512332,1
漫步云端的男人-里,455545291,个人喜好，有人看着觉得好，有人看不下去。故事还是不错的。,2019/12/11 15:49,0.892414,2
柚子是我的都别抢,115142114,我说这前奏听的这么熟悉,2019/12/11 15:49,0.503108,1
洛水河图1708,577205691,只要是雪中，二楼都能破千 ,2019/12/11 15:49,0.525991,1
